6.46535	-3.34962	0.535481	-3.17268	6.52249	-3.32007	6.5	-3.3	0.910402	-2.7312
6.51428	-3.49343	0.590326	-3.09352	6.5453	-3.45745	6.55	-3.45	0.910402	-2.7312
6.5775	-3.69454	0.87574	-3.30478	6.6358	-3.59197	6.65	-3.6	1.81722	-2.72583
6.674	-3.8151	1.00655	-3.14361	6.76011	-3.75457	6.75	-3.75	1.81721	-2.72581
6.72031	-3.97807	0.901236	-3.0634	6.83625	-3.92723	6.8	-3.9	0.907988	-2.72396
6.80407	-4.1031	0.994	-2.94868	6.85997	-4.05805	6.85	-4.05	0.907976	-2.72393
6.85059	-4.25749	0.926151	-2.89649	6.86943	-4.18507	6.9	-4.2	0.909334	-2.72801
6.92118	-4.38561	0.982169	-2.81597	6.94332	-4.34473	6.95	-4.35	0.90933	-2.72799
6.94699	-4.51202	0.705664	-2.59827	7.05156	-4.49706	7	-4.45	0.910054	-1.8201
7.01323	-4.61056	0.784419	-2.48429	7.04099	-4.55018	7.05	-4.55	0.910054	-1.8201
7.0651	-4.75543	0.864603	-2.54701	7.10252	-4.67934	7.1	-4.7	0.908302	-2.72489
7.12655	-4.87889	0.901988	-2.50271	7.14735	-4.86125	7.15	-4.85	0.908297	-2.72489
7.21867	-5.05752	1.26342	-2.79702	7.3138	-5.05204	7.25	-5	1.81907	-2.72861
7.29944	-5.18933	1.29755	-2.74138	7.30424	-5.15404	7.35	-5.15	1.81907	-2.72861
7.35698	-5.32697	1.20029	-2.65974	7.29446	-5.23429	7.4	-5.3	0.908194	-2.7246
7.43256	-5.46305	1.22567	-2.63211	7.44737	-5.45308	7.45	-5.45	0.90819	-2.72457
7.50291	-5.60993	1.22405	-2.63041	7.63082	-5.61863	7.55	-5.55	1.81974	-1.81974
7.60223	-5.71459	1.31206	-2.52572	7.64356	-5.66706	7.65	-5.65	1.81972	-1.81972
7.66309	-5.84277	1.239	-2.46326	7.60376	-5.74774	7.7	-5.8	0.90983	-2.72951
7.73497	-5.96954	1.25101	-2.44187	7.7342	-5.95374	7.75	-5.95	0.909826	-2.72948
7.84313	-6.13758	1.66905	-2.80618	7.82165	-6.06822	7.85	-6.1	1.9986	-2.9979
7.93954	-6.26258	1.7043	-2.76549	7.95703	-6.24328	7.95	-6.25	1.99858	-2.99787
8.01603	-6.39659	1.51166	-2.59496	8.17338	-6.44684	8.05	-6.35	1.81738	-1.81739
8.12716	-6.50301	1.58946	-2.50016	8.15891	-6.45335	8.15	-6.45	1.81737	-1.81737
8.19641	-6.62304	1.46561	-2.39123	8.08628	-6.51855	8.2	-6.6	0.909293	-2.72787
8.27087	-6.75565	1.45126	-2.39624	8.25411	-6.74791	8.25	-6.75	0.909293	-2.72787
8.34896	-6.88591	1.46979	-2.41245	8.25648	-6.78122	8.35	-6.85	1.81994	-1.81993
8.4416	-6.99667	1.50533	-2.35771	8.44494	-6.95805	8.45	-6.95	1.81993	-1.81993
8.50785	-7.10573	1.46021	-2.31665	8.39359	-7.01743	8.5	-7.1	1.00006	-3.00018
8.56876	-7.23312	1.42818	-2.34817	8.54925	-7.24433	8.55	-7.25	1.00006	-3.00018
8.67405	-7.38596	1.73202	-2.62952	8.64403	-7.39047	8.65	-7.4	1.99807	-2.99712
8.75047	-7.52858	1.70425	-2.65893	8.73559	-7.5421	8.75	-7.55	1.99808	-2.99712
8.80723	-7.63509	1.34845	-2.32338	8.87176	-7.71912	8.8	-7.65	0.909955	-1.8199
8.87132	-7.76543	1.32439	-2.33362	8.84538	-7.75497	8.85	-7.75	0.909946	-1.81988
8.94689	-7.8923	1.41901	-2.42392	8.88333	-7.88636	8.9	-7.9	0.999086	-2.9973
8.99754	-8.02916	1.3661	-2.46781	8.95966	-8.0381	8.95	-8.05	0.999095	-2.9973
9.03428	-8.12273	1.06804	-2.17569	8.8564	-8.01424	9	-8.15	0.909309	-1.8186
9.08239	-8.24746	1.04142	-2.19159	9.05896	-8.24314	9.05	-8.25	0.909301	-1.81859
9.15872	-8.38404	1.24179	-2.39054	9.17781	-8.47056	9.1	-8.4	1.0004	-3.00119
9.19493	-8.52644	1.17286	-2.45305	9.15332	-8.54857	9.15	-8.55	1.00038	-3.00117
9.23633	-8.63446	0.957934	-2.23392	9.22922	-8.6898	9.2	-8.65	0.909508	-1.819
9.27394	-8.76693	0.919038	-2.26182	9.24541	-8.76863	9.25	-8.75	0.9095	-1.81899
9.40096	-8.97537	1.64408	-3.01389	9.37748	-9.00609	9.35	-8.95	1.99965	-3.99928
9.46878	-9.13916	1.6053	-3.04914	9.44703	-9.15328	9.45	-9.15	1.99964	-3.99928
9.50903	-9.24303	1.24452	-2.66488	9.50096	-9.25642	9.5	-9.25	0.999584	-1.99917
9.56488	-9.37339	1.23087	-2.66135	9.54157	-9.35195	9.55	-9.35	0.999584	-1.99917
9.60428	-9.47996	1.05921	-2.4771	9.47534	-9.42627	9.55	-9.5	0	-3.00023
9.61808	-9.6319	0.956231	-2.55622	9.54779	-9.64959	9.55	-9.65	0	-3.0002
9.68135	-9.77926	1.07862	-2.69213	9.69942	-9.88416	9.6	-9.8	0.999005	-2.997
9.70526	-9.9319	1.00073	-2.74457	9.64606	-9.9341	9.65	-9.95	0.998995	-2.997
9.73051	-10.0443	0.758322	-2.46963	9.60087	-9.96395	9.7	-10.05	0.909855	-1.81969
9.7659	-10.1733	0.745828	-2.4573	9.73801	-10.1396	9.75	-10.15	0.909847	-1.81969
9.81083	-10.3057	0.773438	-2.48945	9.92627	-10.4745	9.75	-10.3	0	-3.00065
9.81427	-10.4552	0.67984	-2.55926	9.75524	-10.4732	9.75	-10.45	0	-3.00063
9.85781	-10.6049	0.769909	-2.66518	9.71825	-10.5087	9.8	-10.6	0.90817	-2.72451
9.88361	-10.759	0.727304	-2.6879	9.85048	-10.7526	9.85	-10.75	0.908161	-2.72448
9.90406	-10.8798	0.543956	-2.46775	9.88465	-10.9383	9.85	-10.9	0	-2.73074
9.89779	-11.0366	0.448829	-2.52857	9.83614	-11.041	9.85	-11.05	0	-2.73073
9.92186	-11.1656	0.474286	-2.56016	9.83952	-11.1692	9.85	-11.2	0	-2.99965
9.90578	-11.3228	0.367159	-2.63989	9.84568	-11.3496	9.85	-11.35	0	-2.99961
9.92627	-11.458	0.376978	-2.65288	9.87961	-11.5637	9.85	-11.5	0	-2.99843
9.90303	-11.6168	0.265168	-2.72672	9.83206	-11.6307	9.85	-11.65	0	-2.99843
9.87503	-11.6882	-0.14189	-2.18764	9.85311	-11.8523	9.8	-11.75	-1.0003	-2.00061
9.82324	-11.8258	-0.261334	-2.26655	9.74928	-11.8442	9.75	-11.85	-1.00029	-2.00059
9.81471	-11.9468	-0.207379	-2.34034	9.69694	-11.9706	9.7	-12	-1.0004	-3.00119
9.74439	-12.1061	-0.37008	-2.45469	9.65354	-12.1497	9.65	-12.15	-1.00039	-3.00116
9.71	-12.2005	-0.553717	-2.19306	9.72311	-12.3964	9.6	-12.25	-0.999885	-1.99981
9.63311	-12.3373	-0.684913	-2.2704	9.54859	-12.3478	9.55	-12.35	-0.999884	-1.99979
9.56745	-12.3953	-0.96638	-1.85451	9.39039	-12.3902	9.45	-12.45	-1.99803	-1.99805
9.45851	-12.5243	-1.12976	-1.95431	9.36086	-12.5501	9.35	-12.55	-1.99804	-1.99804
9.39759	-12.6338	-1.12377	-1.9638	9.34456	-12.7106	9.3	-12.65	-0.909773	-1.81953
9.29303	-12.7619	-1.23792	-2.02198	9.22134	-12.7613	9.25	-12.75	-0.909773	-1.81954
9.19009	-12.7808	-1.66722	-1.33365	9.15326	-13.0031	9.05	-12.85	-3.99257	-1.99629
9.00138	-12.9075	-1.95257	-1.49724	8.84161	-12.9519	8.85	-12.95	-3.99253	-1.99627
8.88146	-12.9625	-2.06337	-1.30637	8.71632	-12.9613	8.75	-13	-1.8213	-0.910651
8.72875	-13.05	-2.16854	-1.35281	8.66358	-13.0431	8.65	-13.05	-1.8213	-0.910651
8.60331	-13.0779	-2.34811	-1.02962	8.54518	-13.1702	8.5	-13.1	-2.997	-0.999005
8.43613	-13.1517	-2.48195	-1.09263	8.35763	-13.1557	8.35	-13.15	-2.997	-0.998995
8.27469	-13.1491	-2.73987	-0.601052	8.22926	-13.1698	8.2	-13.15	-2.72741	0
8.09381	-13.1859	-2.81816	-0.618594	8.03583	-13.1513	8.05	-13.15	-2.72742	0
7.92601	-13.1881	-2.92232	-0.411158	7.82914	-13.0525	7.9	-13.15	-2.72986	0
7.77013	-13.1999	-2.90653	-0.387739	7.76538	-13.1647	7.75	-13.15	-2.72986	0
7.63917	-13.2581	-2.76678	-0.678547	7.66146	-13.3079	7.6	-13.2	-2.9979	-0.999304
7.4844	-13.2891	-2.80747	-0.678269	7.44786	-13.2517	7.45	-13.25	-2.9979	-0.999304
7.31224	-13.2765	-2.96163	-0.33705	7.21108	-13.0985	7.3	-13.25	-2.72846	0
7.15912	-13.281	-2.93172	-0.306152	7.16011	-13.2382	7.15	-13.25	-2.72844	0
6.98392	-13.2127	-3.18903	0.286393	6.88472	-12.9588	7	-13.2	-2.99784	0.999284
6.83842	-13.185	-3.14782	0.316775	6.84891	-13.1493	6.85	-13.15	-2.99784	0.999284
6.66204	-13.1544	-3.20496	0.455032	6.77424	-13.2337	6.7	-13.1	-2.72787	0.909275
6.52016	-13.1082	-3.10852	0.506703	6.55759	-13.0679	6.55	-13.05	-2.72787	0.909284
6.35878	-13.1127	-3.00313	0.243965	6.40137	-13.0799	6.4	-13.05	-2.72678	0
6.22549	-13.082	-2.91425	0.286662	6.26174	-13.0534	6.25	-13.05	-2.72678	0
6.05859	-13.0425	-2.98529	0.473052	6.10143	-13.0076	6.1	-13	-2.72966	0.909888
5.92	-12.9971	-2.91249	0.517737	5.94198	-12.9494	5.95	-12.95	-2.72963	0.90988
5.74948	-12.8788	-3.17959	1.2522	5.79854	-12.8478	5.8	-12.85	-2.99777	1.99851
5.6215	-12.7937	-3.09049	1.30348	5.65107	-12.7365	5.65	-12.75	-2.99778	1.99852
5.4603	-12.759	-2.97059	0.961839	5.50547	-12.5721	5.55	-12.7	-1.81798	0.908995
5.35988	-12.6812	-2.79706	1.02613	5.43839	-12.652	5.45	-12.65	-1.81799	0.908995
5.19229	-12.5719	-2.93756	1.4381	5.27506	-12.4782	5.3	-12.55	-2.72627	1.81753
5.07463	-12.4782	-2.81719	1.47701	5.1307	-12.4684	5.15	-12.45	-2.72625	1.8175
4.92101	-12.4009	-2.80923	1.45376	5.04446	-12.3808	5.05	-12.35	-1.8199	1.81989
4.84136	-12.2913	-2.60297	1.52886	4.92985	-12.2499	4.95	-12.25	-1.81991	1.8199
4.70313	-12.1859	-2.66269	1.7127	4.75061	-11.9803	4.85	-12.15	-1.99928	1.99929
4.65075	-12.0769	-2.44186	1.77701	4.75915	-12.0666	4.75	-12.05	-1.99928	1.99928
4.51145	-11.9595	-2.49471	1.94197	4.69113	-11.9084	4.7	-11.9	-0.908236	2.72471
4.4958	-11.8073	-2.15916	2.05792	4.64378	-11.7442	4.65	-11.75	-0.908231	2.7247
4.38812	-11.7313	-2.0528	1.7424	4.59746	-11.6205	4.6	-11.65	-0.909847	1.81971
4.39691	-11.5984	-1.72029	1.84345	4.54975	-11.5706	4.55	-11.55	-0.909843	1.81969
4.27482	-11.392	-2.05107	2.7992	4.47442	-11.3673	4.5	-11.35	-1.0008	4.0032
4.29086	-11.2091	-1.72504	2.91232	4.44059	-11.1496	4.45	-11.15	-1.0008	4.00321
4.22638	-11.1339	-1.4611	2.19275	4.43713	-11.024	4.45	-11.05	0	1.81614
4.28057	-10.9696	-1.09328	2.31311	4.45136	-10.93	4.45	-10.95	0	1.81612
4.21911	-10.8385	-1.10892	2.35481	4.44745	-10.786	4.45	-10.8	0	2.72555
4.28971	-10.6687	-0.751234	2.47028	4.45788	-10.6457	4.45	-10.65	0	2.72554
4.25224	-10.5418	-0.733749	2.42937	4.46329	-10.5756	4.45	-10.5	0	2.729
4.31402	-10.3721	-0.45598	2.53096	4.44057	-10.3382	4.45	-10.35	0	2.72898
4.29721	-10.2501	-0.400915	2.40852	4.51895	-10.2367	4.5	-10.2	0.908962	2.72687
4.39645	-10.0751	-0.0723605	2.53115	4.54925	-10.0439	4.55	-10.05	0.908954	2.72685
4.39809	-9.94706	-0.0437737	2.47294	4.63224	-9.9707	4.6	-9.9	0.909756	2.72927
4.5018	-9.7731	0.242463	2.58515	4.63755	-9.74952	4.65	-9.75	0.909752	2.72926
4.50965	-9.61987	0.214681	2.63997	4.60757	-9.4335	4.7	-9.6	0.90859	2.72578
4.61526	-9.44747	0.464384	2.72919	4.74589	-9.4609	4.75	-9.45	0.908586	2.72576
4.66574	-9.33572	0.628424	2.44488	4.89179	-9.39473	4.85	-9.3	1.81967	2.72952
4.80712	-9.15933	0.914127	2.57208	4.94849	-9.13867	4.95	-9.15	1.81967	2.72951
4.87539	-9.05809	1.08015	2.31586	4.95209	-8.96272	5	-9.05	0.999884	1.99977
4.97209	-8.93124	1.19157	2.35742	5.04121	-8.94979	5.05	-8.95	0.999874	1.99974
5.04537	-8.81307	1.23014	2.29975	5.20806	-8.88942	5.15	-8.8	1.81805	2.72708
5.17841	-8.65581	1.40395	2.39227	5.26887	-8.63564	5.25	-8.65	1.81803	2.72705
5.27666	-8.56678	1.59985	2.13077	5.3785	-8.56768	5.35	-8.55	1.99956	1.99957
5.39409	-8.44121	1.69883	2.18816	5.44864	-8.42738	5.45	-8.45	1.99954	1.99954
5.49642	-8.33197	1.74661	2.12709	5.56465	-8.44845	5.5	-8.35	0.909045	1.81807
5.56954	-8.22901	1.6857	2.08642	5.53862	-8.24357	5.55	-8.25	0.909045	1.81808
5.66059	-8.11112	1.68312	2.09101	5.64921	-8.02513	5.7	-8.1	2.72608	2.72608
5.79338	-7.97266	1.78873	2.1605	5.85094	-7.95601	5.85	-7.95	2.72606	2.72606
5.90281	-7.86335	1.86963	2.07243	5.93492	-7.84119	5.95	-7.85	1.81801	1.81801
6.02669	-7.73823	1.92409	2.10701	6.05986	-7.73559	6.05	-7.75	1.81802	1.81801
6.13629	-7.62546	1.95098	2.07967	6.13741	-7.63243	6.15	-7.65	1.81798	1.81798
6.24441	-7.51822	1.95102	2.06466	6.25659	-7.54336	6.25	-7.55	1.81798	1.81798
6.36178	-7.41357	2.0181	1.99967	6.39143	-7.46358	6.35	-7.45	1.82027	1.82027
6.45844	-7.32399	1.97861	1.94788	6.452	-7.36418	6.45	-7.35	1.82025	1.82025
6.58678	-7.24494	2.22942	1.72298	6.47916	-7.09783	6.6	-7.25	2.99862	1.99908
6.71846	-7.14716	2.28023	1.75977	6.7556	-7.14598	6.75	-7.15	2.99862	1.99908
6.79987	-7.01922	1.96949	2.02057	6.68682	-6.93297	6.8	-7.05	0.908005	1.816
6.88926	-6.92603	1.91978	1.96995	6.86356	-6.94732	6.85	-6.95	0.908	1.81601
7.03553	-6.8455	2.21706	1.7291	7.08741	-6.92602	7	-6.85	2.72856	1.81904
7.15716	-6.75079	2.21637	1.72818	7.15695	-6.75136	7.15	-6.75	2.72854	1.81902
7.25242	-6.64126	2.00047	1.88933	7.29976	-6.68807	7.25	-6.65	1.8202	1.8202
7.35733	-6.54584	1.98672	1.8676	7.35505	-6.56058	7.35	-6.55	1.82018	1.82018
7.52813	-6.49368	2.53255	1.47767	7.53544	-6.5372	7.5	-6.5	2.99964	0.999884
7.65025	-6.43358	2.51834	1.44387	7.65664	-6.46417	7.65	-6.45	2.99964	0.999884
7.77627	-6.34641	2.43565	1.49983	7.67559	-6.34628	7.75	-6.4	1.81709	0.908549
7.88234	-6.303	2.36204	1.39443	7.85193	-6.35845	7.85	-6.35	1.81709	0.908545
8.01118	-6.22664	2.34382	1.40555	8.03231	-6.28406	8	-6.25	2.72931	1.81954
8.13968	-6.14855	2.34332	1.40734	8.13749	-6.14586	8.15	-6.15	2.72928	1.81952
8.22446	-6.06161	2.09419	1.56081	8.21488	-6.01843	8.25	-6.05	1.99977	1.99976
8.33519	-5.97029	2.11114	1.59502	8.33626	-5.94674	8.35	-5.95	1.99977	1.99976
8.49995	-5.9045	2.49871	1.37237	8.50318	-5.89335	8.5	-5.9	2.72796	0.909326
8.63948	-5.83796	2.50113	1.35241	8.65894	-5.86309	8.65	-5.85	2.72796	0.909321
8.73312	-5.74521	2.14308	1.5469	8.77185	-5.74314	8.75	-5.75	1.81776	1.81775
8.85384	-5.65348	2.15088	1.56415	8.85444	-5.64273	8.85	-5.65	1.81774	1.81773
8.9476	-5.57048	2.02112	1.63023	9.02394	-5.6024	8.95	-5.55	1.99657	1.99656
9.053	-5.47622	2.03332	1.66255	9.05088	-5.45385	9.05	-5.45	1.99654	1.99655
9.21016	-5.39902	2.44303	1.46735	9.04088	-5.29691	9.2	-5.4	2.72728	0.909094
9.34312	-5.32149	2.43927	1.459	9.34223	-5.32623	9.35	-5.35	2.72727	0.90909
9.42688	-5.22348	2.03982	1.64014	9.39579	-5.21659	9.45	-5.25	1.81816	1.81815
9.54272	-5.13108	2.04811	1.64718	9.55303	-5.13194	9.55	-5.15	1.81813	1.81813
9.64049	-5.03757	1.89333	1.71193	9.75019	-5.14652	9.65	-5.05	1.82036	1.82036
9.74919	-4.93722	1.90462	1.72954	9.7586	-4.93134	9.75	-4.95	1.82036	1.82037
9.83998	-4.8387	1.76959	1.78277	9.9198	-4.86941	9.85	-4.85	1.81578	1.81577
9.94177	-4.73954	1.77888	1.78708	9.95641	-4.74358	9.95	-4.75	1.81575	1.81575
10.0174	-4.63457	1.61231	1.85004	10.0029	-4.54771	10.05	-4.6	1.82039	2.7306
10.1222	-4.49675	1.65333	1.94689	10.1428	-4.45119	10.15	-4.45	1.8204	2.7306
10.2043	-4.38684	1.5952	1.96728	10.1981	-4.26556	10.25	-4.3	1.81769	2.72652
10.319	-4.22511	1.66062	2.11215	10.3644	-4.16342	10.35	-4.15	1.81768	2.7265
10.448	-4.11739	1.92661	2.03248	10.5985	-4.12247	10.45	-4.05	1.81792	1.81792
10.556	-3.98247	1.93471	2.09154	10.5415	-3.9454	10.55	-3.95	1.8179	1.8179
10.6535	-3.86664	1.84993	2.11385	10.7092	-3.85166	10.65	-3.85	1.81903	1.81904
10.7567	-3.74967	1.853	2.1163	10.7616	-3.75002	10.75	-3.75	1.81902	1.81903
10.799	-3.62483	1.37019	2.23436	10.795	-3.60617	10.8	-3.6	0.909773	2.72931
10.8724	-3.48715	1.36853	2.27163	10.8527	-3.46164	10.85	-3.45	0.909764	2.72928
10.9789	-3.37753	1.69013	2.20177	10.9584	-3.30584	10.95	-3.3	1.99953	2.99928
11.0667	-3.22368	1.70254	2.3148	11.0447	-3.1561	11.05	-3.15	1.9995	2.99925
11.1041	-3.09224	1.24221	2.39814	11.1178	-2.98807	11.1	-3	0.907725	2.72317
11.172	-2.92305	1.24513	2.49342	11.1427	-2.86566	11.15	-2.85	0.907708	2.72314
11.2185	-2.78392	1.08866	2.51836	11.1491	-2.68183	11.2	-2.7	0.908929	2.72678
11.2781	-2.60813	1.0911	2.61459	11.2525	-2.55311	11.25	-2.55	0.908929	2.72678
11.2105	-2.46255	0.0715107	2.73966	11.1188	-2.36202	11.2	-2.4	-0.909276	2.72782
11.2059	-2.29119	0.0559887	2.79115	11.1594	-2.25598	11.15	-2.25	-0.909276	2.72782
11.3175	-2.13467	0.98486	2.70108	11.2029	-2.09837	11.25	-2.1	1.81915	2.72871
11.369	-1.97494	0.980089	2.72968	11.3525	-1.95787	11.35	-1.95	1.81913	2.72869
11.3697	-1.82727	0.562044	2.75615	11.3011	-1.79507	11.35	-1.8	0	2.73035
11.3872	-1.67633	0.536125	2.75194	11.3326	-1.67041	11.35	-1.65	0	2.73033
11.3224	-1.54232	-0.144517	2.78159	11.0622	-1.44342	11.3	-1.5	-0.999165	2.99748
11.3058	-1.38594	-0.162046	2.82458	11.2595	-1.35818	11.25	-1.35	-0.999155	2.99745
11.2548	-1.23434	-0.488937	2.82906	11.1658	-1.23674	11.2	-1.25	-0.909822	1.81964
11.2117	-1.11495	-0.519612	2.73145	11.1524	-1.15803	11.15	-1.15	-0.909822	1.81964
11.0875	-0.986862	-1.27569	2.73144	10.8534	-0.929069	11.05	-0.95	-1.99817	3.99632
11.0134	-0.80011	-1.29629	2.86118	10.9584	-0.728742	10.95	-0.75	-1.99816	3.99632
10.9635	-0.637651	-1.08517	2.87102	10.8608	-0.663121	10.9	-0.649999	-0.908549	1.8171
10.8958	-0.51171	-1.09903	2.7856	10.8648	-0.553034	10.85	-0.549999	-0.908532	1.81708
10.7915	-0.367653	-1.48602	2.76011	10.8451	-0.437482	10.75	-0.45	-1.8174	1.81738
10.6988	-0.273324	-1.50299	2.60756	10.6542	-0.347474	10.65	-0.35	-1.8174	1.81738
10.5229	-0.147796	-2.28494	2.54729	10.5062	-0.245062	10.5	-0.25	-2.72796	1.81864
10.3874	-0.0702708	-2.29849	2.38191	10.3438	-0.150982	10.35	-0.15	-2.72796	1.81864
10.2972	0.0654801	-2.05182	2.40194	10.4884	-0.0812124	10.25	-0.0999996	-1.81964	0.909826
10.1805	0.0898992	-2.04907	2.11885	10.1537	-0.0482457	10.15	-0.0499992	-1.81963	0.909818
10.0261	0.199222	-2.37139	2.08832	9.92588	0.00395802	10	9.49949e-07	-2.73049	0.910169
9.89162	0.191997	-2.3674	1.76753	9.85676	0.0351738	9.85	0.0500011	-2.73047	0.910161
9.73296	0.285208	-2.57697	1.7483	9.63973	0.0585714	9.7	0.0500011	-2.72439	0
9.58751	0.230892	-2.56962	1.35234	9.54669	0.0374948	9.55	0.0500011	-2.72438	0
9.42642	0.303303	-2.70369	1.34209	9.32242	0.112393	9.4	0.100001	-2.72773	0.90923
9.27473	0.27931	-2.7015	1.08481	9.24446	0.153574	9.25	0.15	-2.7277	0.909222
9.12081	0.338503	-2.72688	1.08255	9.0614	0.20077	9.1	0.2	-2.72652	0.908843
8.96843	0.33781	-2.72692	0.924037	8.94752	0.260272	8.95	0.25	-2.72653	0.908843
8.87116	0.394934	-2.28978	0.959368	8.90199	0.247143	8.85	0.25	-1.81847	0
8.75114	0.366392	-2.27231	0.746016	8.76016	0.263752	8.75	0.25	-1.81846	0
8.53729	0.397737	-2.99765	0.689631	8.46355	0.258809	8.55	0.25	-3.6326	0
8.37165	0.355403	-2.99301	0.478632	8.35367	0.252596	8.35	0.25	-3.6326	0
8.21806	0.382839	-2.84827	0.487676	8.05161	0.241868	8.2	0.25	-2.72841	0
8.06263	0.338531	-2.84156	0.300851	8.05411	0.247878	8.05	0.25	-2.72842	0
7.91633	0.355651	-2.71614	0.307215	7.78653	0.205765	7.9	0.2	-2.72708	-0.909025
7.76579	0.272288	-2.71299	0.0437537	7.74339	0.144028	7.75	0.15	-2.72705	-0.909016
7.6221	0.274243	-2.71337	0.042322	7.77346	0.0969346	7.6	0.100001	-2.73169	-0.910554
7.47226	0.174938	-2.71158	-0.224807	7.45362	0.0452052	7.45	0.0500011	-2.73169	-0.910554
7.30721	0.164643	-2.91207	-0.224874	7.15329	0.0425189	7.3	0.0500011	-2.99789	0
7.16347	0.100022	-2.90793	-0.365347	7.16618	0.0287673	7.15	0.0500011	-2.9979	0
7.07696	0.0744733	-2.31302	-0.377729	7.17215	-0.0469302	7.05	-0.0499995	-1.81811	-1.81813
6.95158	-0.0337197	-2.31058	-0.607727	6.95426	-0.147757	6.95	-0.15	-1.8181	-1.81811
6.85444	-0.0723047	-2.0489	-0.625554	6.83008	-0.250179	6.85	-0.25	-1.81646	-1.81646
6.74573	-0.210999	-2.04572	-0.899532	6.76395	-0.345347	6.75	-0.35	-1.81645	-1.81645
6.66724	-0.268658	-1.78523	-0.931574	6.74798	-0.457727	6.65	-0.45	-1.81901	-1.819
6.56251	-0.427815	-1.80765	-1.21529	6.54569	-0.565853	6.55	-0.549999	-1.81899	-1.81898
6.53921	-0.521501	-1.17601	-1.3326	6.565	-0.754748	6.5	-0.749999	-0.909789	-3.63914
